"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize max turn angle"
"06/11/2024 14:08:18:285 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","TotalTimeSpentZigZagging","Length-Odor-Trails","ZigZagAngle","Sep-Vision-Interdependent","TimeUpWind","TimeZigZagging","N-Birds","JitterOdor","Step","minimum-separation","Detection-Distance","weight-flock-crosswind","communicate","Olfaction-Threshold","Seed","max-separate-turn","max-align-cohere-turn","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"1504","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","2","40","500","10"
"1515","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1.5","20","500","62"
"1519","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","2","20","500","90"
"1516","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1.5","40","500","68"
"1523","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","0.5","20","500","52"
"1518","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","2","10","500","70"
"1509","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1","1","500","32"
"1520","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","2","40","500","62"
"1527","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1","20","500","82"
"1513","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1.5","1","500","36"
"1528","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1","40","428","100"
"1497","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1.5","1","500","16"
"1521","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","0.5","1","500","42"
"1524","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","0.5","40","500","52"
"1522","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","0.5","10","500","48"
"1526","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1","10","500","70"
"1536","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","2","40","447","100"
"1531","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1.5","20","500","64"
"1517","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","2","1","500","34"
"1535","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","2","20","425","100"
"1529","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1.5","1","500","54"
"1525","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1","1","500","56.00000000000001"
"1530","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1.5","10","500","52"
"1532","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","1.5","40","500","57.99999999999999"
"1534","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","2","10","446","100"
"1533","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","46","2","1","500","48"
"1540","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","0.5","40","500","40"
"1538","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","0.5","10","500","42"
"1537","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","0.5","1","500","42"
"1544","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1","40","500","44"
"1542","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1","10","500","44"
"1543","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1","20","500","38"
"1547","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1.5","20","500","40"
"1548","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1.5","40","500","38"
"1539","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","0.5","20","500","40"
"1550","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","2","10","500","36"
"1559","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1","20","500","64"
"1552","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","2","40","500","54"
"1546","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1.5","10","500","34"
"1555","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","0.5","20","500","30"
"1541","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1","1","500","28.000000000000004"
"1551","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","2","20","500","28.000000000000004"
"1549","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","2","1","500","36"
"1553","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","0.5","1","500","16"
"1545","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","47","1.5","1","500","32"
"1564","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1.5","40","500","36"
"1560","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1","40","500","24"
"1562","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1.5","10","500","32"
"1567","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","2","20","500","28.000000000000004"
"1554","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","0.5","10","500","26"
"1557","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1","1","500","34"
"1563","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1.5","20","500","22"
"1558","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1","10","500","18"
"1561","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","1.5","1","500","26"
"1556","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","0.5","40","500","14.000000000000002"
"1565","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","2","1","500","36"
"1572","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","0.5","40","500","16"
"1568","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","2","40","500","22"
"1571","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","0.5","20","500","16"
"1566","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","48","2","10","500","26"
"1570","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","0.5","10","500","14.000000000000002"
"1575","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1","20","500","12"
"1569","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","0.5","1","500","20"
"1579","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1.5","20","500","20"
"1576","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1","40","500","6"
"1578","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1.5","10","500","24"
"1574","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1","10","500","18"
"1580","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1.5","40","500","8"
"1584","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","2","40","500","22"
"1586","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","0.5","10","500","50"
"1573","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1","1","500","16"
"1585","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","0.5","1","500","38"
"1588","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","0.5","40","500","42"
"1590","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1","10","500","54"
"1587","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","0.5","20","500","52"
"1582","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","2","10","500","28.000000000000004"
"1594","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1.5","10","500","50"
"1591","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1","20","500","50"
"1596","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1.5","40","500","66"
"1595","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1.5","20","500","48"
"1583","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","2","20","500","12"
"1589","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1","1","500","34"
"1581","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","2","1","500","32"
"1592","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","1","40","500","52"
"1577","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","49","1.5","1","500","20"
"1600","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","50","2","40","500","96"
