"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"11931","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","7","10","500","42"
"11918","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","4","30","500","32"
"11904","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","1","40","500","0"
"11927","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","6","20","500","34"
"11936","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","1","10","500","92"
"11919","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","4","40","486","100"
"11932","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","7","20","500","44"
"11925","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","5","50","481","100"
"11894","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","6","40","500","28.000000000000004"
"11941","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","2","10","500","6"
"11924","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","5","40","448","100"
"11937","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","1","20","500","0"
"11899","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","7","40","500","36"
"11938","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","1","30","418","100"
"11928","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","6","30","500","48"
"11910","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","2","50","424","100"
"11845","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","3","50","500","0"
"11942","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","2","20","500","0"
"11890","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","5","50","423","100"
"11946","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","3","10","500","0"
"11830","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","7","50","500","30"
"11933","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","7","30","500","52"
"11850","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","4","50","500","10"
"11951","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","4","10","500","22"
"11939","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","1","40","417","100"
"11947","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","3","20","500","0"
"11914","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","3","40","500","0"
"11956","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","5","10","500","18"
"11943","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","2","30","500","0"
"11952","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","4","20","500","26"
"11929","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","6","40","455","100"
"11961","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","6","10","500","44"
"11944","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","2","40","500","0"
"11860","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","6","50","500","22"
"11957","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","5","20","500","22"
"11953","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","4","30","500","70"
"11966","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","7","10","500","24"
"11962","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","6","20","500","34"
"11948","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","3","30","500","2"
"11875","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","2","50","500","12"
"11971","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","1","10","500","6"
"11967","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","7","20","500","48"
"11972","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","1","20","411","100"
"11976","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","2","10","423","100"
"11954","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","4","40","446","100"
"11958","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","5","30","500","24"
"11981","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","3","10","500","4"
"11963","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","6","30","500","34"
"11934","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","7","40","500","60"
"11978","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","2","30","455","100"
"11977","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","2","20","500","10"
"11969","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","7","40","500","44"
"11940","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","1","50","417","100"
"11949","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","3","40","500","0"
"11982","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","3","20","500","18"
"11968","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","7","30","500","24"
"11973","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","1","30","500","6"
"11880","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","3","50","500","18"
"11986","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","4","10","500","14.000000000000002"
"11979","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","2","40","447","100"
"11855","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","5","50","500","12"
"11905","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","1","50","500","0"
"11983","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","3","30","426","100"
"11991","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","5","10","500","34"
"11987","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","4","20","500","30"
"11992","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","5","20","500","82"
"11996","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","6","10","500","46"
"11988","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","4","30","500","32"
"11900","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","7","50","500","68"
"11959","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","42","5","40","500","32"
"11865","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","7","50","500","22"
"11997","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","43","6","20","500","50"
